"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extlifeSpan","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","INFO","not present","",""
"cert_crlDistributionPoints","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","INFO","--","",""
"cert_ocspURL","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","INFO","http://r10.o.lencr.org","",""
"OCSP_stapling","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","LOW","not offered","",""
"cert_mustStapleExtension","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","INFO","--","",""
"DNS_CAArecord","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","LOW","--","",""
"certificate_transparency","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","OK","yes (certificate extension)","",""
"certs_countServer","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","INFO","2","",""
"certs_list_ordering_problem","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","INFO","no","",""
"cert_caIssuers","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","INFO","R10 (Let's Encrypt from US)","",""
