"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-safari_154_osx_1231","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java_7u25","pjm.social.gouv.fr/185.194.82.86","443","INFO","No connection","",""
"clientsimulation-java_8u161","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1102","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1703","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-go_1178","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-libressl_283","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_102e","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_110l","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_303","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-apple_mail_16_0","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"rating_spec","pjm.social.gouv.fr/185.194.82.86","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","pjm.social.gouv.fr/185.194.82.86","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
